Time,Roll,Pitch,Data,Yaw,x,y,z,roll,pitch,yaw
"7.735 sec",-0.1263126,0.01880388,2.220978,-0.5,4.392991065979,12.3276376724243,-8.68511486053467,0.9323966,0.03112173,-0.1871246
"7.736 sec",-0.1242262,0.01842617,2.258252,-0.5,4.39210224151611,12.3282251358032,-8.6851167678833,0.9318966,0.03094824,-0.1865384
"7.737 sec",-0.1223678,0.01808486,2.292541,-0.5,4.39121532440186,12.3288116455078,-8.68511962890625,0.9313965,0.03075455,-0.1858198
"7.738 sec",-0.1207111,0.01777559,2.32402,-0.5,4.39032936096191,12.3293962478638,-8.68512344360352,0.9308964,0.03054241,-0.1849795
"7.739 sec",-0.1192514,0.01749735,2.352502,-0.5,4.38944530487061,12.3299789428711,-8.68512916564941,0.9303963,0.03031355,-0.1840279
"7.74 sec",-0.11795,0.01724406,2.378508,-0.5,4.38856267929077,12.3305606842041,-8.68513584136963,0.9298962,0.03006965,-0.1829752
"7.741 sec",-0.1168243,0.017018,2.401496,-0.5,4.38768148422241,12.3311405181885,-8.68514537811279,0.929396,0.02981234,-0.1818316
"7.742 sec",-0.1158232,0.01681143,2.422333,-0.5,4.38680171966553,12.3317184448242,-8.68515586853027,0.9288959,0.02954319,-0.1806068
"7.743 sec",-0.1149674,0.01662712,2.440461,-0.5,4.38592338562012,12.3322954177856,-8.6851692199707,0.9283957,0.02926373,-0.1793104
"7.744 sec",-0.1142108,0.01645816,2.456733,-0.5,4.38504695892334,12.3328704833984,-8.68518352508545,0.9278955,0.02897538,-0.1779513
"7.745 sec",-0.1135766,0.01630773,2.47057,-0.5,4.38417148590088,12.3334445953369,-8.68520069122314,0.9273953,0.02867951,-0.1765383
"7.746 sec",-0.1130538,0.01617406,2.482122,-0.5,4.38329792022705,12.3340158462524,-8.68522071838379,0.9268951,0.02837741,-0.1750796
"7.747 sec",-0.1126175,0.01605337,2.491876,-0.5,4.3824257850647,12.334587097168,-8.68524265289307,0.9263949,0.0280703,-0.173583
"7.748 sec",-0.1122603,0.01594449,2.499947,-0.5,4.38155555725098,12.3351554870605,-8.68526649475098,0.9258946,0.02775933,-0.1720561
"7.749 sec",-0.1119915,0.0158486,2.506099,-0.5,4.38068628311157,12.3357229232788,-8.68529319763184,0.9253944,0.02744556,-0.1705057
"7.75 sec",-0.1118046,0.01576464,2.510448,-0.5,4.3798189163208,12.3362884521484,-8.68532276153564,0.9248942,0.02712999,-0.1689384
"7.751 sec",-0.111678,0.01568943,2.513459,-0.5,4.37895250320435,12.3368530273438,-8.68535423278809,0.9243939,0.02681356,-0.1673604
"7.752 sec",-0.1116226,0.0156244,2.514877,-0.5,4.37808799743652,12.3374156951904,-8.68538856506348,0.9238936,0.02649711,-0.1657775
"7.753 sec",-0.1116336,0.01556879,2.514805,-0.5,4.37722492218018,12.3379774093628,-8.68542575836182,0.9233934,0.02618145,-0.1641949
"7.754 sec",-0.1116915,0.01551973,2.513682,-0.5,4.3763632774353,12.3385362625122,-8.68546485900879,0.9228931,0.0258673,-0.1626177
"7.755 sec",-0.1118225,0.01548085,2.510923,-0.5,4.37550258636475,12.3390951156616,-8.68550777435303,0.9223929,0.02555534,-0.1610504
"7.756 sec",-0.1119942,0.01544748,2.507262,-0.5,4.37464380264282,12.3396520614624,-8.6855525970459,0.9218926,0.02524618,-0.1594973
"7.757 sec",-0.1122015,0.0154189,2.502818,-0.5,4.37378644943237,12.3402070999146,-8.6855993270874,0.9213924,0.02494039,-0.1579622
"7.758 sec",-0.1124589,0.01539701,2.497286,-0.5,4.37293004989624,12.3407611846924,-8.68564891815186,0.9208922,0.02463846,-0.1564489
"7.759 sec",-0.1127634,0.01538135,2.490741,-0.5,4.37207555770874,12.3413133621216,-8.68570137023926,0.9203919,0.02434084,-0.1549603
"7.76 sec",-0.1131125,0.01537151,2.483255,-0.5,4.37122201919556,12.3418645858765,-8.68575668334961,0.9198917,0.02404796,-0.1534996
"7.761 sec",-0.1134878,0.0153649,2.475243,-0.5,4.37036991119385,12.3424139022827,-8.68581390380859,0.9193915,0.02376016,-0.1520694
"7.762 sec",-0.1139041,0.01536349,2.466402,-0.5,4.36951923370361,12.3429622650146,-8.68587398529053,0.9188913,0.02347777,-0.1506721
"7.763 sec",-0.1143431,0.01536475,2.457138,-0.5,4.36866998672485,12.3435096740723,-8.68593597412109,0.9183911,0.02320108,-0.1493098
"7.764 sec",-0.1148199,0.01537066,2.447144,-0.5,4.36782169342041,12.3440551757812,-8.68600082397461,0.9178909,0.02293033,-0.1479844
"7.765 sec",-0.1153163,0.01537873,2.436818,-0.5,4.36697483062744,12.3445997238159,-8.68606758117676,0.9173907,0.02266572,-0.1466977
"7.766 sec",-0.1158478,0.01539104,2.425848,-0.5,4.36612939834595,12.345142364502,-8.68613719940186,0.9168906,0.02240744,-0.1454509
"7.767 sec",-0.1163963,0.01540506,2.414628,-0.5,4.36528491973877,12.3456840515137,-8.68620872497559,0.9163904,0.02215563,-0.1442455
"7.768 sec",-0.1169607,0.01542066,2.403186,-0.5,4.36444187164307,12.3462247848511,-8.68628215789795,0.9158902,0.02191041,-0.1430824
"7.769 sec",-0.1175405,0.01543773,2.391543,-0.5,4.36359977722168,12.3467636108398,-8.68635749816895,0.9153901,0.02167187,-0.1419625
"7.77 sec",-0.1181519,0.01545841,2.37938,-0.5,4.36275911331177,12.3473014831543,-8.68643569946289,0.91489,0.02144007,-0.1408864
"7.771 sec",-0.1187766,0.01548021,2.367079,-0.5,4.36191940307617,12.3478384017944,-8.68651580810547,0.9143898,0.02121506,-0.1398548
"7.772 sec",-0.1194137,0.01550304,2.354661,-0.5,4.36108064651489,12.3483734130859,-8.68659782409668,0.9138897,0.02099685,-0.1388681
"7.773 sec",-0.1200449,0.01552444,2.342491,-0.5,4.36024332046509,12.3489084243774,-8.68668079376221,0.9133896,0.02078544,-0.1379264
"7.774 sec",-0.1207061,0.01554913,2.32987,-0.5,4.35940742492676,12.3494415283203,-8.68676662445068,0.9128895,0.02058083,-0.13703
"7.775 sec",-0.12136,0.01557219,2.317527,-0.5,4.35857248306274,12.3499727249146,-8.68685340881348,0.9123895,0.02038296,-0.1361787
"7.776 sec",-0.1220434,0.01559843,2.30476,-0.5,4.35773849487305,12.3505039215088,-8.68694305419922,0.9118894,0.02019179,-0.1353724
"7.777 sec",-0.122718,0.01562285,2.292299,-0.5,4.35690546035767,12.3510332107544,-8.68703365325928,0.9113893,0.02000725,-0.134611
"7.778 sec",-0.1234028,0.0156479,2.279786,-0.5,4.35607385635376,12.3515625,-8.68712615966797,0.9108892,0.01982926,-0.1338941
"7.779 sec",-0.1240783,0.01567109,2.26758,-0.5,4.35524320602417,12.352089881897,-8.68721961975098,0.9103892,0.01965773,-0.1332212
"7.78 sec",-0.1247639,0.01569488,2.255326,-0.5,4.3544135093689,12.3526163101196,-8.68731498718262,0.9098891,0.01949257,-0.132592
"7.781 sec",-0.1254397,0.01571675,2.243378,-0.5,4.35358476638794,12.3531408309937,-8.68741130828857,0.9093891,0.01933364,-0.1320058
"7.782 sec",-0.1261257,0.01573922,2.231381,-0.5,4.3527569770813,12.3536653518677,-8.68750953674316,0.908889,0.01918083,-0.1314619
"7.783 sec",-0.1268015,0.01575974,2.219688,-0.5,4.35193061828613,12.3541879653931,-8.68760871887207,0.908389,0.01903402,-0.1309596
"7.784 sec",-0.1274874,0.01578085,2.207946,-0.5,4.35110521316528,12.3547105789185,-8.68770980834961,0.9078889,0.01889305,-0.1304982
"7.785 sec",-0.1281426,0.01579745,2.196853,-0.5,4.35028076171875,12.3552312850952,-8.68781089782715,0.9073889,0.01875778,-0.1300767
"7.786 sec",-0.1288087,0.01581473,2.185689,-0.5,4.34945726394653,12.3557510375977,-8.68791389465332,0.9068889,0.01862807,-0.1296944
"7.787 sec",-0.129465,0.01583014,2.174804,-0.5,4.34863471984863,12.3562698364258,-8.68801784515381,0.9063889,0.01850375,-0.1293502
"7.788 sec",-0.1301112,0.01584366,2.164195,-0.5,4.34781312942505,12.3567876815796,-8.68812274932861,0.9058889,0.01838467,-0.1290432
"7.789 sec",-0.1307479,0.01585537,2.153845,-0.5,4.34699249267578,12.3573045730591,-8.68822860717773,0.9053888,0.01827065,-0.1287724
"7.79 sec",-0.1313754,0.01586531,2.143745,-0.5,4.34617280960083,12.3578205108643,-8.68833541870117,0.9048888,0.01816154,-0.1285366
"7.791 sec",-0.1319939,0.01587354,2.133886,-0.5,4.34535455703735,12.3583354949951,-8.68844318389893,0.9043888,0.01805716,-0.128335
"7.792 sec",-0.1326037,0.01588009,2.124257,-0.5,4.34453678131104,12.3588495254517,-8.688551902771,0.9038888,0.01795733,-0.1281662
"7.793 sec",-0.1331831,0.01588237,2.115196,-0.5,4.34371995925903,12.3593626022339,-8.68866062164307,0.9033888,0.01786189,-0.1280293
"7.794 sec",-0.1337771,0.01588582,2.105983,-0.5,4.34290409088135,12.3598737716675,-8.68877124786377,0.9028888,0.01777065,-0.127923
"7.795 sec",-0.134341,0.01588508,2.097319,-0.5,4.34208965301514,12.3603849411011,-8.68888187408447,0.9023888,0.01768345,-0.1278463
"7.796 sec",-0.1348755,0.01588026,2.089181,-0.5,4.34127569198608,12.3608951568604,-8.68899250030518,0.9018888,0.01760011,-0.1277979
"7.797 sec",-0.1354045,0.01587426,2.08119,-0.5,4.34046268463135,12.361403465271,-8.6891040802002,0.9013888,0.01752044,-0.1277767
"7.798 sec",-0.1359281,0.01586709,2.073343,-0.5,4.33965063095093,12.3619117736816,-8.68921661376953,0.9008887,0.01744428,-0.1277815
"7.799 sec",-0.1364467,0.0158588,2.065632,-0.5,4.33883953094482,12.362419128418,-8.68933010101318,0.9003888,0.01737144,-0.1278111
"7.8 sec",-0.1013789,0.01169828,2.776445,-0.5,4.33802938461304,12.3629245758057,-8.68944263458252,0.8998888,0.01730176,-0.1278642
"7.801 sec",-0.1013847,0.01164742,2.776445,-0.5,4.33722019195557,12.3634300231934,-8.6895580291748,0.8993888,0.01722828,-0.1278817
"7.802 sec",-0.1013905,0.01159656,2.776444,-0.5,4.33641242980957,12.3639335632324,-8.68967628479004,0.8988888,0.01714508,-0.1278121
"7.803 sec",-0.1013963,0.01154569,2.776444,-0.5,4.33560562133789,12.3644361495972,-8.68979930877686,0.8983887,0.01705335,-0.1276653
"7.804 sec",-0.1014021,0.01149482,2.776444,-0.5,4.33480024337769,12.3649368286133,-8.68992519378662,0.8978888,0.0169542,-0.1274502
"7.805 sec",-0.1014078,0.01144395,2.776445,-0.5,4.3339958190918,12.3654375076294,-8.69005584716797,0.8973888,0.01684863,-0.1271751
"7.806 sec",-0.1014135,0.01139306,2.776444,-0.5,4.33319282531738,12.3659353256226,-8.69019031524658,0.8968887,0.01673756,-0.1268475
"7.807 sec",-0.1014192,0.01134218,2.776444,-0.5,4.33239126205444,12.3664331436157,-8.69032859802246,0.8963887,0.01662181,-0.1264743
"7.808 sec",-0.1014249,0.0112913,2.776445,-0.5,4.33159065246582,12.3669290542603,-8.69047069549561,0.8958887,0.01650211,-0.1260616
"7.809 sec",-0.1014305,0.01124041,2.776445,-0.5,4.33079147338867,12.3674240112305,-8.69061756134033,0.8953887,0.01637915,-0.1256152
"7.81 sec",-0.1014361,0.01118952,2.776445,-0.5,4.32999324798584,12.3679170608521,-8.69076728820801,0.8948886,0.01625352,-0.1251402
"7.811 sec",-0.1014417,0.01113863,2.776445,-0.5,4.32919645309448,12.3684091567993,-8.69092178344727,0.8943886,0.01612578,-0.1246414
"7.812 sec",-0.1014473,0.01108772,2.776445,-0.5,4.32840061187744,12.3689002990723,-8.69108009338379,0.8938885,0.01599641,-0.1241229
"7.813 sec",-0.1014528,0.01103683,2.776445,-0.5,4.32760620117188,12.3693904876709,-8.69124221801758,0.8933885,0.01586586,-0.1235887
"7.814 sec",-0.1014583,0.01098592,2.776444,-0.5,4.32681274414062,12.3698787689209,-8.69140815734863,0.8928885,0.01573451,-0.1230421
"7.815 sec",-0.1014638,0.01093502,2.776445,-0.5,4.32602071762085,12.3703660964966,-8.69157791137695,0.8923885,0.01560272,-0.1224863
"7.816 sec",-0.1014692,0.01088411,2.776445,-0.5,4.32523012161255,12.3708524703979,-8.69175148010254,0.8918884,0.01547079,-0.1219242
"7.817 sec",-0.1014747,0.0108332,2.776444,-0.5,4.32444047927856,12.3713369369507,-8.69192981719971,0.8913884,0.01533901,-0.1213582
"7.818 sec",-0.1014801,0.01078228,2.776444,-0.5,4.3236517906189,12.3718204498291,-8.69211196899414,0.8908883,0.01520763,-0.1207907
"7.819 sec",-0.1014854,0.01073137,2.776445,-0.5,4.3228645324707,12.3723030090332,-8.69229793548584,0.8903883,0.01507684,-0.1202235
"7.82 sec",-0.1014908,0.01068045,2.776445,-0.5,4.32207822799683,12.3727836608887,-8.6924877166748,0.8898883,0.01494686,-0.1196586
"7.821 sec",-0.1014961,0.01062952,2.776445,-0.5,4.32129287719727,12.3732643127441,-8.69268131256104,0.8893882,0.01481783,-0.1190974
"7.822 sec",-0.1015014,0.0105786,2.776445,-0.5,4.32050895690918,12.373743057251,-8.69287967681885,0.8888882,0.01468991,-0.1185415
"7.823 sec",-0.1015067,0.01052767,2.776445,-0.5,4.31972646713257,12.3742198944092,-8.69308090209961,0.8883882,0.01456322,-0.117992
"7.824 sec",-0.1015119,0.01047674,2.776445,-0.5,4.31894493103027,12.3746967315674,-8.69328689575195,0.8878881,0.01443785,-0.1174501
"7.825 sec",-0.1015172,0.01042581,2.776445,-0.5,4.31816434860229,12.375171661377,-8.69349670410156,0.8873881,0.01431391,-0.1169165
"7.826 sec",-0.1015224,0.01037487,2.776444,-0.5,4.31738519668579,12.3756456375122,-8.69371032714844,0.886888,0.01419146,-0.1163922
"7.827 sec",-0.1015275,0.01032393,2.776444,-0.5,4.3166069984436,12.3761186599731,-8.69392776489258,0.886388,0.01407056,-0.1158779
"7.828 sec",-0.1015327,0.01027299,2.776444,-0.5,4.31582975387573,12.3765907287598,-8.6941499710083,0.885888,0.01395127,-0.115374
"7.829 sec",-0.1050387,0.01057706,2.684231,-0.5,4.31505346298218,12.3770608901978,-8.69437503814697,0.885388,0.01383361,-0.1148811
"7.83 sec",-0.1095269,0.01097704,2.57478,-0.5,4.3142786026001,12.3775300979614,-8.69460487365723,0.8848879,0.01371821,-0.1144053
"7.831 sec",-0.1141492,0.0113864,2.471065,-0.5,4.31350517272949,12.3779983520508,-8.69483757019043,0.8843879,0.0136063,-0.1139591
"7.832 sec",-0.1188925,0.01180364,2.373036,-0.5,4.31273221969604,12.3784656524658,-8.69507312774658,0.8838879,0.01349915,-0.1135553
"7.833 sec",-0.1237538,0.01222835,2.28038,-0.5,4.31196022033691,12.3789319992065,-8.69531154632568,0.8833879,0.01339787,-0.1132056
"7.834 sec",-0.1287095,0.01265806,2.193143,-0.5,4.3111891746521,12.3793973922729,-8.69555187225342,0.8828878,0.01330346,-0.1129206
"7.835 sec",-0.1337304,0.01308979,2.11137,-0.5,4.31041955947876,12.379861831665,-8.69579315185547,0.8823878,0.01321683,-0.1127099
"7.836 sec",-0.138805,0.01352234,2.034747,-0.5,4.30965042114258,12.3803253173828,-8.69603538513184,0.8818879,0.01313872,-0.1125819
"7.837 sec",-0.1439219,0.01395453,1.962975,-0.5,4.30888175964355,12.3807878494263,-8.69627857208252,0.8813878,0.01306981,-0.1125442
"7.838 sec",-0.1490413,0.01438246,1.896114,-0.5,4.30811405181885,12.3812494277954,-8.6965217590332,0.8808878,0.01301064,-0.1126033
"7.839 sec",-0.1541459,0.01480445,1.833885,-0.5,4.30734729766846,12.3817110061646,-8.69676494598389,0.8803878,0.01296166,-0.1127648
"7.84 sec",-0.1591874,0.01521581,1.776358,-0.5,4.30658149719238,12.3821706771851,-8.69700717926025,0.8798878,0.01292323,-0.1130333
"7.841 sec",-0.1641449,0.01561464,1.723251,-0.5,4.30581617355347,12.3826303482056,-8.6972484588623,0.8793879,0.0128956,-0.1134125
"7.842 sec",-0.1690325,0.01600237,1.673957,-0.5,4.30505132675171,12.3830890655518,-8.69748973846436,0.8788878,0.0128789,-0.1139051
"7.843 sec",-0.1737601,0.01637045,1.628929,-0.5,4.30428743362427,12.3835468292236,-8.69772911071777,0.8783879,0.0128732,-0.1145127
"7.844 sec",-0.178304,0.01671677,1.587915,-0.5,4.30352401733398,12.3840045928955,-8.69796657562256,0.8778878,0.01287846,-0.1152362
"7.845 sec",-0.182684,0.01704343,1.550325,-0.5,4.30276155471802,12.3844614028931,-8.69820308685303,0.8773878,0.01289456,-0.1160754
"7.846 sec",-0.186799,0.01734105,1.516628,-0.5,4.30199956893921,12.3849172592163,-8.69843673706055,0.8768879,0.01292126,-0.1170292
"7.847 sec",-0.1907171,0.01761635,1.485905,-0.5,4.30123805999756,12.3853721618652,-8.69866943359375,0.8763878,0.01295828,-0.1180956
"7.848 sec",-0.1943346,0.01785976,1.458651,-0.5,4.30047750473022,12.3858270645142,-8.698899269104,0.8758878,0.01300521,-0.1192715
"7.849 sec",-0.1976371,0.01807031,1.434653,-0.5,4.29971742630005,12.3862810134888,-8.69912624359131,0.8753878,0.0130616,-0.1205533
"7.85 sec",-0.2006143,0.01824741,1.413705,-0.5,4.29895782470703,12.3867349624634,-8.69935035705566,0.8748877,0.0131269,-0.1219363
"7.851 sec",-0.2033111,0.01839566,1.39527,-0.5,4.29819869995117,12.3871879577637,-8.69957256317139,0.8743877,0.01320049,-0.123415
"7.852 sec",-0.2056739,0.0185104,1.379525,-0.5,4.29744052886963,12.3876399993896,-8.69979190826416,0.8738876,0.01328172,-0.1249832
"7.853 sec",-0.2076492,0.01858719,1.366649,-0.5,4.29668283462524,12.3880910873413,-8.70000743865967,0.8733875,0.01336984,-0.1266342
"7.854 sec",-0.2093485,0.01863675,1.355776,-0.5,4.29592561721802,12.388542175293,-8.70022106170654,0.8728874,0.0134641,-0.1283604
"7.855 sec",-0.2106711,0.01865027,1.347448,-0.5,4.29516887664795,12.3889923095703,-8.70043087005615,0.8723873,0.01356368,-0.1301539
"7.856 sec",-0.2116818,0.01863419,1.341168,-0.5,4.2944130897522,12.3894424438477,-8.70063781738281,0.8718873,0.01366774,-0.1320065
"7.857 sec",-0.2123936,0.0185901,1.336799,-0.5,4.2936577796936,12.3898916244507,-8.70084190368652,0.8713872,0.01377543,-0.1339093
"7.858 sec",-0.2128203,0.01851971,1.334217,-0.5,4.29290342330933,12.3903398513794,-8.70104312896729,0.870887,0.01388588,-0.1358536
"7.859 sec",-0.2129222,0.01841993,1.333645,-0.5,4.29214906692505,12.3907871246338,-8.70124053955078,0.870387,0.01399823,-0.1378303
"7.86 sec",-0.2127715,0.01829764,1.334632,-0.5,4.29139566421509,12.3912343978882,-8.70143508911133,0.8698868,0.01411163,-0.1398303
"7.861 sec",-0.2123408,0.01815086,1.337355,-0.5,4.29064321517944,12.3916807174683,-8.70162582397461,0.8693867,0.01422523,-0.1418446
"7.862 sec",-0.2116998,0.01798612,1.341399,-0.5,4.28989124298096,12.3921270370483,-8.70181369781494,0.8688866,0.0143382,-0.1438642
"7.863 sec",-0.2108663,0.01780535,1.346678,-0.5,4.28913974761963,12.3925714492798,-8.70199871063232,0.8683865,0.01444975,-0.1458802
"7.864 sec",-0.2098062,0.01760588,1.353438,-0.5,4.28838920593262,12.3930158615112,-8.70217990875244,0.8678864,0.01455913,-0.1478843
"7.865 sec",-0.2085945,0.01739458,1.361241,-0.5,4.28763914108276,12.3934593200684,-8.70235824584961,0.8673863,0.01466562,-0.1498683
"7.866 sec",-0.2072486,0.01717315,1.370009,-0.5,4.28688955307007,12.3939027786255,-8.70253372192383,0.8668861,0.01476855,-0.1518243
"7.867 sec",-0.2057849,0.01694327,1.37967,-0.5,4.28614091873169,12.394344329834,-8.7027063369751,0.8663861,0.0148673,-0.153745
"7.868 sec",-0.2041675,0.01670205,1.390502,-0.5,4.28539323806763,12.3947858810425,-8.7028751373291,0.865886,0.01496131,-0.1556237
"7.869 sec",-0.2025154,0.01645976,1.401744,-0.5,4.28464603424072,12.3952264785767,-8.70304203033447,0.8653859,0.01505005,-0.157454
"7.87 sec",-0.2007393,0.016209,1.414034,-0.5,4.28389978408813,12.3956661224365,-8.70320510864258,0.8648858,0.01513309,-0.1592301
"7.871 sec",-0.1989038,0.01595532,1.426964,-0.5,4.28315448760986,12.3961057662964,-8.70336532592773,0.8643857,0.01521,-0.1609467
"7.872 sec",-0.1970213,0.01569984,1.440476,-0.5,4.28240966796875,12.3965435028076,-8.70352268218994,0.8638856,0.01528044,-0.1625991
"7.873 sec",-0.1951478,0.01544721,1.454184,-0.5,4.28166580200195,12.3969812393188,-8.70367813110352,0.8633856,0.01534412,-0.164183
"7.874 sec",-0.1931961,0.01519033,1.468745,-0.5,4.28092241287231,12.3974180221558,-8.70382976531982,0.8628855,0.01540077,-0.165695
"7.875 sec",-0.1912693,0.01493763,1.483415,-0.5,4.28018045425415,12.397852897644,-8.7039794921875,0.8623855,0.01545023,-0.1671318
"7.876 sec",-0.1893263,0.01468578,1.498511,-0.5,4.27943897247314,12.3982877731323,-8.70412635803223,0.8618855,0.01549233,-0.168491
"7.877 sec",-0.1874163,0.01443868,1.513658,-0.5,4.27869844436646,12.3987216949463,-8.70427131652832,0.8613855,0.01552697,-0.1697704
"7.878 sec",-0.1854989,0.01419311,1.52918,-0.5,4.27795839309692,12.3991546630859,-8.70441341400146,0.8608854,0.01555412,-0.1709687
"7.879 sec",-0.1835791,0.01394946,1.545047,-0.5,4.27721977233887,12.3995866775513,-8.70455265045166,0.8603854,0.01557374,-0.1720847
"7.88 sec",-0.1817431,0.0137144,1.560539,-0.5,4.27648210525513,12.4000177383423,-8.70469093322754,0.8598854,0.01558586,-0.1731178
"7.881 sec",-0.1799072,0.01348136,1.576347,-0.5,4.27574491500854,12.400447845459,-8.70482635498047,0.8593854,0.01559055,-0.1740676
"7.882 sec",-0.1780754,0.01325062,1.592447,-0.5,4.27500915527344,12.4008769989014,-8.70495891571045,0.8588854,0.01558788,-0.1749346
"7.883 sec",-0.1763279,0.01302825,1.608122,-0.5,4.27427434921265,12.4013051986694,-8.70509052276611,0.8583854,0.01557798,-0.175719
"7.884 sec",-0.1745854,0.01280817,1.624066,-0.5,4.27354001998901,12.4017324447632,-8.70521926879883,0.8578854,0.01556098,-0.1764217
"7.885 sec",-0.1729239,0.01259599,1.639571,-0.5,4.27280712127686,12.4021587371826,-8.70534706115723,0.8573854,0.01553704,-0.1770439
"7.886 sec",-0.1713029,0.01238861,1.654991,-0.5,4.27207517623901,12.4025840759277,-8.70547294616699,0.8568854,0.01550636,-0.1775869
"7.887 sec",-0.1697212,0.01218585,1.670324,-0.5,4.27134418487549,12.4030084609985,-8.70559692382812,0.8563854,0.01546913,-0.1780525
"7.888 sec",-0.1681778,0.01198758,1.685566,-0.5,4.27061414718628,12.4034309387207,-8.70571899414062,0.8558854,0.01542558,-0.1784426
"7.889 sec",-0.166672,0.01179368,1.700711,-0.5,4.26988506317139,12.4038534164429,-8.70583915710449,0.8553854,0.01537593,-0.1787591
"7.89 sec",-0.1652362,0.01160641,1.715412,-0.5,4.26915740966797,12.4042739868164,-8.70595836639404,0.8548855,0.01532042,-0.1790043
"7.891 sec",-0.1638664,0.01142535,1.729682,-0.5,4.26843023300171,12.4046936035156,-8.70607662200928,0.8543854,0.01525929,-0.1791806
